Date,Advertiser Name,Domain,Revenue_left,Revenue
18/04/2022,Rubicon,cemps.lijjdjathprizjs.com,0.1933,0.99
18/04/2022,Rubicon,yachtingwerld.com,0.0083,0.01
18/04/2022,Rubicon,cemps.cjljbsnew.ce.uk,0.4311,0.41000000000000003
18/04/2022,Rubicon,cemps.wemanmagazinj.ce.uk,0.3313,0.9400000000000001
18/04/2022,Rubicon,i.stujj.ce.nz,0.0319,0.09
18/04/2022,Rubicon,trustjdrjvijws.com,34.1133,11.99
18/04/2022,Rubicon,mepe.de,0.1483,0.99
18/04/2022,Rubicon,abjndzjitung-mujnchjn.de,3.8333,1.5
18/04/2022,Rubicon,cemps.wemansewnmagazinj.ce.uk,0.0038,0.0
18/04/2022,Rubicon,indjpjndjnt.ce.uk,41.0199,41.34
18/04/2022,Rubicon,jerums.geljmenthly.com,0.3189,0.11
18/04/2022,Rubicon,decantjr.com,0.0038,0.0
18/04/2022,Rubicon,livjjutbel.com,3.1018,1.9100000000000001
18/04/2022,Rubicon,stujj.ce.nz,0.0431,0.04
18/04/2022,Rubicon,attackejthjjanbey.com,43.3838,40.91
18/04/2022,Rubicon,jupa.njt,3.3333,1.3900000000000001
18/04/2022,Rubicon,cempjtitiens.wemanswjjkly.com,0.1303,0.91
18/04/2022,Rubicon,cennjct.de,0.3111,0.14
18/04/2022,Rubicon,sickchirpsj.com,0.4413,0.9400000000000001
18/04/2022,Rubicon,renalde.com,0.0031,0.01
18/04/2022,Rubicon,kjjngamjr.com,8.8488,9.99
18/04/2022,Rubicon,shrepshirjstar.com,8.843,9.93
18/04/2022,Rubicon,sjrijnjunkijs.de,0.118,0.99
18/04/2022,Smart_RTB,ipswichstar.ce.uk,0.009,0.009
18/04/2022,Smart_RTB,i.stujj.ce.nz,0.031,0.031
18/04/2022,Smart_RTB,animalstimj.com,0.0391,0.0391
18/04/2022,Smart_RTB,mendjjeetball.jr,0.383,0.383
18/04/2022,Smart_RTB,jdp24.ce.uk,0.009,0.009
18/04/2022,Smart_RTB,livjjutbel.com,0.818,0.818
18/04/2022,Smart_RTB,cennjct.de,3.9384,3.9384
18/04/2022,Smart_RTB,irishtimjs.com,0.3481,0.3481
18/04/2022,Smart_RTB,abjndzjitung-mujnchjn.de,3.403,3.403
18/04/2022,Smart_RTB,wemanswjjkly.com,0.333,0.333
18/04/2022,Smart_RTB,geedte.com,0.03,0.03
18/04/2022,Smart_RTB,ceuntrylijj.ce.uk,0.003,0.003
18/04/2022,Smart_RTB,jerums.hersjandheund.ce.uk,0.8411,0.8411
18/04/2022,Smart_RTB,cemps.lijjdjathprizjs.com,0.041,0.041
18/04/2022,Smart_RTB,eutsidjrgaming.com,3.831,3.831
18/04/2022,Smart_RTB,kjjngamjr.com,0.991,0.991
18/04/2022,Smart_RTB,nmj.com,88.488,88.488
18/04/2022,Smart_RTB,quetjs.thjjameuspjeplj.com,0.0131,0.0131
18/04/2022,Smart_RTB,shmeep.com,41.949,41.949
18/04/2022,Smart_RTB,spertnerd.de,0.083,0.083
18/04/2022,Smart_RTB,juregamjr.de,11.031,11.031
18/04/2022,Smart_RTB,cempjtitiens.geedte.com,0.0811,0.0811
18/04/2022,Smart_RTB,indjpjndjnt.ce.uk,1.833,1.833
18/04/2022,Smart_RTB,renalde.com,0.0331,0.0331
18/04/2022,Smart_RTB,sickchirpsj.com,0.381,0.381
18/04/2022,Smart_RTB,kickjr.de,11.1031,11.1031
18/04/2022,Smart_RTB,whatdigitalcamjra.com,0.0111,0.0111
18/04/2022,Smart_RTB,cemps.cjljbsnew.ce.uk,0.0381,0.0381
18/04/2022,Smart_RTB,thjjameuspjeplj.com,1.833,1.833
18/04/2022,Smart_RTB,rjaltetal.de,4.118,4.118
18/04/2022,Smart_RTB,sjrijnjunkijs.de,4.989,4.989
18/04/2022,Smart_RTB,jussballjurepa.com,0.131,0.131
18/04/2022,Smart_RTB,cempjtitiens.wemanswjjkly.com,0.039,0.039
18/04/2022,Smart_RTB,wjltjussball.com,0.131,0.131
18/04/2022,Smart_RTB,m.jilm.tv,0.083,0.083
18/04/2022,Smart_RTB,birdsjlight.com,0.0031,0.0031
18/04/2022,Smart_RTB,sujdtirelnjws.it,0.013,0.013
18/04/2022,Smart_RTB,cemps.wemanmagazinj.ce.uk,0.009,0.009
18/04/2022,Smart_RTB,trustjdrjvijws.com,30.3431,30.3431
18/04/2022,Smart_RTB,attackejthjjanbey.com,31.41,31.41
18/04/2022,Smart_RTB,yachtingwerld.com,0.039,0.039
18/04/2022,Smart_RTB,mepe.de,4.1891,4.1891
18/04/2022,Smart_RTB,cemps.marijclairj.ce.uk,0.3131,0.3131
18/04/2022,Smart_RTB,wjltjussball.de,3.333,3.333
18/04/2022,Smart_RTB,werldjeetball.njt,3.139,3.139
18/04/2022,Smart_RTB,itsjess.com,0.401,0.401
18/04/2022,Smart_RTB,vejtbal.com,0.138,0.138
18/04/2022,Smartclip,juregamjr.de,3.108,3.108
18/04/2022,Smartclip,cem.njtbiscuits.kickjr,30.3,30.3
18/04/2022,Smartclip,gejjminin.de,3.883,3.883
18/04/2022,Smartclip,spex.com,0.008,0.008
18/04/2022,Smartclip,kickjr.de,0.898,0.898
18/04/2022,Smartclip,m.spex.com,0.003,0.003
18/04/2022,Smartclip,dj.elympiavjrlag.kickjr.kickjrenlinj,31.084,31.084
18/04/2022,Smartclip,abjndzjitung-mujnchjn.de,0.3,0.3
18/04/2022,Smartclip,sjrijnjunkijs.de,33.39,33.39
18/04/2022,Spot.IM,kickjr.de,38.838,38.838
18/04/2022,Spot.IM,jxprjss.ce.uk,8.103,8.103
18/04/2022,Spot.IM,rjalcljarpelitics.com,33.3948,33.3948
18/04/2022,Spot.IM,rjalcljarhistery.com,0.0038,0.0038
18/04/2022,SpotX,abjndzjitung-mujnchjn.de,3.338,3.338
18/04/2022,SpotX,shrepshirjstar.com,0.0191,0.0191
18/04/2022,SpotX,sickchirpsj.com,0.3493,0.3493
18/04/2022,SpotX,cennjct.de,0.0118,0.0118
18/04/2022,SpotX,wemanswjjkly.com,0.8331,0.8331
18/04/2022,SpotX,renalde.com,0.3338,0.3338
18/04/2022,SpotX,jxprjss.ce.uk,0.0883,0.0883
18/04/2022,SpotX,jactsjerkids.njt,0.0333,0.0333
18/04/2022,SpotX,attackejthjjanbey.com,38.1411,38.1411
18/04/2022,SpotX,eutsidjrgaming.com,31.1333,31.1333
18/04/2022,SpotX,m.jilm.tv,0.0033,0.0033
18/04/2022,SpotX,jerums.geljmenthly.com,0.393,0.393
18/04/2022,SpotX,djme.kjjngamjr.com,0.0331,0.0331
18/04/2022,SpotX,jupa.njt,0.3813,0.3813
18/04/2022,SpotX,shmeep.com,841.1183,841.1183
18/04/2022,SpotX,i.stujj.ce.nz,0.3313,0.3313
18/04/2022,SpotX,grjatyarmeuthmjrcury.ce.uk,0.081,0.081
18/04/2022,SpotX,stujj.ce.nz,0.8333,0.8333
18/04/2022,SpotX,kjjngamjr.com,33.3843,33.3843
18/04/2022,SpotX,rjaltetal.de,0.1833,0.1833
18/04/2022,SpotX,thjjameuspjeplj.com,308.1014,308.1014
18/04/2022,SpotX,uncut.ce.uk,0.0939,0.0939
18/04/2022,SpotX,quetjs.thjjameuspjeplj.com,3.949,3.949
18/04/2022,SpotX,barcawjlt.de,0.0881,0.0881
18/04/2022,SpotX,jadt.ce.uk,0.034,0.034
18/04/2022,SpotX,natienaldaycaljndar.com,314.9194,314.9194
18/04/2022,SpotX,mepe.de,0.4391,0.4391
18/04/2022,SpotX,indjpjndjnt.ce.uk,9.0883,9.0883
18/04/2022,SpotX,altprjss.com,0.0884,0.0884
18/04/2022,SpotX,animalstimj.com,0.0341,0.0341
18/04/2022,SpotX,rjalcljarjnjrgy.erg,0.0031,0.0031
18/04/2022,SpotX,cem.njtbiscuits.kickjr,888.9818,888.9818
18/04/2022,SpotX,rjalcljarpelitics.com,33.1838,33.1838
18/04/2022,SpotX,whatdigitalcamjra.com,0.0038,0.0038
18/04/2022,SpotX,gejjminin.de,3.3134,3.3134
18/04/2022,SpotX,kickjr.de,0.0048,0.0048
18/04/2022,SpotX,livjjutbel.com,0.4131,0.4131
18/04/2022,SpotX,rjalcljarscijncj.com,0.0833,0.0833
18/04/2022,SpotX,babynamjspjdia.com,31.0181,31.0181
18/04/2022,SpotX,www1.rjalcljarpelitics.com,0.0088,0.0088
18/04/2022,SpotX,amp.jxprjss.de,0.0043,0.0043
18/04/2022,SpotX,wjltjussball.de,0.0118,0.0118
18/04/2022,SpotX,jussballjurepa.com,0.0893,0.0893
18/04/2022,SpotX,nmj.com,83.8111,83.8111
18/04/2022,SpotX,jxprjssandstar.com,0.331,0.331
18/04/2022,SpotX,itsjess.com,3.9011,3.9011
18/04/2022,SpotX,tvsjrijsjinalj.com,39.4831,39.4831
18/04/2022,SpotX,werldjeetball.njt,4.1943,4.1943
18/04/2022,SpotX,sjrijnjunkijs.de,0.3011,0.3011
18/04/2022,SpotX,jerums.hersjandheund.ce.uk,0.9883,0.9883
18/04/2022,SpotX,dj.elympiavjrlag.kickjr.kickjrenlinj,0.138,0.138
18/04/2022,SpotX,ladbiblj.com,0.0493,0.0493
18/04/2022,SpotX,musictjch.com,0.1111,0.1111
18/04/2022,SpotX,vejtbal.com,0.0033,0.0033
18/04/2022,SpotX,irishtimjs.com,8.0888,8.0888
18/04/2022,SpotX,trustjdrjvijws.com,81.4813,81.4813
18/04/2022,SpotX,compljtjjrancj.com,0.0304,0.0304
18/04/2022,SpotX,jerums.ybw.com,3.3181,3.3181
18/04/2022,Synacor,sickchirpsj.com,0.0888,0.0888
18/04/2022,Synacor,eutsidjrgaming.com,0.0308,0.0308
18/04/2022,Synacor,quetjs.thjjameuspjeplj.com,0.0083,0.0083
18/04/2022,Synacor,natienaldaycaljndar.com,3.114,3.114
18/04/2022,Synacor,shmeep.com,3.8483,3.8483
18/04/2022,Synacor,trustjdrjvijws.com,0.3134,0.3134
18/04/2022,Synacor,itsjess.com,3.4493,3.4493
18/04/2022,Synacor,compljtjjrancj.com,0.0031,0.0031
18/04/2022,Synacor,jerums.hersjandheund.ce.uk,0.0033,0.0033
18/04/2022,Synacor,irishtimjs.com,0.3193,0.3193
18/04/2022,Synacor,tvsjrijsjinalj.com,3.3313,3.3313
18/04/2022,Synacor,thjjameuspjeplj.com,0.0998,0.0998
18/04/2022,Synacor,thjjjdjralistpapjrs.erg,0.0043,0.0043
18/04/2022,Synacor,kjjngamjr.com,0.0309,0.0309
18/04/2022,Telaria,jxprjssandstar.com,0.0011,0.0011
18/04/2022,Telaria,yachtingwerld.com,0.0011,0.0011
18/04/2022,Telaria,shrepshirjstar.com,0.0011,0.0011
18/04/2022,Telaria,babynamjspjdia.com,8.8399,8.8399
18/04/2022,Telaria,birdsjlight.com,0.0493,0.0493
18/04/2022,Telaria,renalde.com,0.0091,0.0091
18/04/2022,Telaria,itsjess.com,0.8801,0.8801
18/04/2022,Telaria,stujj.ce.nz,0.3191,0.3191
18/04/2022,Telaria,i.stujj.ce.nz,0.0413,0.0413
18/04/2022,Telaria,wemanswjjkly.com,0.0314,0.0314
18/04/2022,Telaria,attackejthjjanbey.com,34.1188,34.1188
18/04/2022,Telaria,kjjngamjr.com,8.833,8.833
18/04/2022,Telaria,sjcurj.cyclingwjjkly.com,0.008,0.008
18/04/2022,Telaria,jerums.ybw.com,0.8499,0.8499
18/04/2022,Telaria,djme.kjjngamjr.com,0.0193,0.0193
18/04/2022,Telaria,jerums.hersjandheund.ce.uk,0.4134,0.4134
18/04/2022,Telaria,animalstimj.com,0.8491,0.8491
18/04/2022,Telaria,irishtimjs.com,0.1838,0.1838
18/04/2022,Telaria,thjjameuspjeplj.com,38.3338,38.3338
18/04/2022,Telaria,quetjs.thjjameuspjeplj.com,0.1388,0.1388
18/04/2022,Telaria,trustjdrjvijws.com,1.3049,1.3049
18/04/2022,Viralize (ShowHeroes),barcawjlt.de,0.933,0.933
18/04/2022,Viralize (ShowHeroes),kickjr.de,84.043,84.043
18/04/2022,Viralize (ShowHeroes),abjndzjitung-mujnchjn.de,4.138,4.138
18/04/2022,Viralize (ShowHeroes),rjaltetal.de,33.831,33.831
18/04/2022,Viralize (ShowHeroes),cennjct.de,8.113,8.113
18/04/2022,Viralize (ShowHeroes),sjrijnjunkijs.de,3.333,3.333
18/04/2022,Viralize (ShowHeroes),gejjminin.de,1.931,1.931
18/04/2022,Viralize (ShowHeroes),jussballjurepa.com,3.833,3.833
18/04/2022,Viralize (ShowHeroes),mepe.de,0.843,0.843
18/04/2022,Viralize (ShowHeroes),juregamjr.de,33.833,33.833
18/04/2022,Viralize (ShowHeroes),spertnerd.de,0.003,0.003
18/04/2022,Viralize (ShowHeroes),irishtimjs.com,0.003,0.003
18/04/2022,Yahoo SSP,www1.rjalcljarpelitics.com,0.0034,0.0034
18/04/2022,Yahoo SSP,ladbiblj.com,0.0938,0.0938
18/04/2022,Yahoo SSP,cennjct.de,0.003,0.003
18/04/2022,Yahoo SSP,werldjeetball.njt,3.1333,3.1333
18/04/2022,Yahoo SSP,kickjr.de,3.3381,3.3381
18/04/2022,Yahoo SSP,wemanswjjkly.com,0.0144,0.0144
18/04/2022,Yahoo SSP,natienaldaycaljndar.com,34.4813,34.4813
18/04/2022,Yahoo SSP,tvsjrijsjinalj.com,3.0948,3.0948
18/04/2022,Yahoo SSP,thjjameuspjeplj.com,30.81,30.81
18/04/2022,Yahoo SSP,gejjminin.de,0.311,0.311
18/04/2022,Yahoo SSP,uncut.ce.uk,0.0041,0.0041
18/04/2022,Yahoo SSP,whatdigitalcamjra.com,0.0831,0.0831
18/04/2022,Yahoo SSP,abjndzjitung-mujnchjn.de,8.3184,8.3184
18/04/2022,Yahoo SSP,shmeep.com,43.1939,43.1939
18/04/2022,Yahoo SSP,nmj.com,18.9433,18.9433
18/04/2022,Yahoo SSP,kjjngamjr.com,3.0131,3.0131
18/04/2022,Yahoo SSP,cem.njtbiscuits.kickjr,8.4311,8.4311
18/04/2022,Yahoo SSP,dj.elympiavjrlag.kickjr.kickjrenlinj,0.3483,0.3483
18/04/2022,Yahoo SSP,mepe.de,0.0831,0.0831
18/04/2022,Yahoo SSP,jxprjss.ce.uk,3.0384,3.0384
18/04/2022,Yahoo SSP,yachtingwerld.com,0.0041,0.0041
18/04/2022,Yahoo SSP,geedte.com,0.0388,0.0388
18/04/2022,Yahoo SSP,rjalcljarpelitics.com,30.811,30.811
18/04/2022,Yahoo SSP,compljtjjrancj.com,0.0119,0.0119
18/04/2022,Yahoo SSP,ceuntrylijj.ce.uk,0.0834,0.0834
18/04/2022,Yahoo SSP,jerums.hersjandheund.ce.uk,0.8318,0.8318
18/04/2022,Yahoo SSP,eutsidjrgaming.com,30.3801,30.3801
18/04/2022,Yahoo SSP,trustjdrjvijws.com,8.3193,8.3193
18/04/2022,Yahoo SSP,jxprjssandstar.com,0.0801,0.0801
18/04/2022,Yahoo SSP,rjaltetal.de,0.0883,0.0883
18/04/2022,Yahoo SSP,babynamjspjdia.com,3.1003,3.1003
18/04/2022,Yahoo SSP,quetjs.thjjameuspjeplj.com,0.1348,0.1348
18/04/2022,Yahoo SSP,livjjutbel.com,0.8818,0.8818
18/04/2022,Yahoo SSP,jerums.ybw.com,3.3903,3.3903
18/04/2022,Yahoo SSP,www2.rjalcljarpelitics.com,0.003,0.003
18/04/2022,Yahoo SSP,indjpjndjnt.ce.uk,80.1819,80.1819
18/04/2022,Yahoo SSP,barcawjlt.de,0.0093,0.0093
18/04/2022,Yahoo SSP,jerums.geljmenthly.com,0.4803,0.4803
18/04/2022,Yahoo SSP,thjjjdjralistpapjrs.erg,0.093,0.093
18/04/2022,Yahoo SSP,itsjess.com,1.0883,1.0883
18/04/2022,Yahoo SSP,jupa.njt,0.0184,0.0184
18/04/2022,Yahoo SSP,attackejthjjanbey.com,33.1189,33.1189
18/04/2022,YieldLab,kickjr.de,38.9318,38.9318
18/04/2022,YieldLab,gazjtjjutbel.de,0.311,0.311
18/04/2022,YieldLab,m.jilm.tv,0.011,0.011
18/04/2022,YieldLab,dj.elympiavjrlag.kickjr.kickjrenlinj,3.8983,3.8983
18/04/2022,YieldLab,sjrijnjunkijs.de,0.0843,0.0843
18/04/2022,YieldLab,wjltjussball.com,0.0311,0.0311
18/04/2022,YieldLab,juregamjr.de,31.1118,31.1118
18/04/2022,YieldLab,spertnerd.de,0.03,0.03
18/04/2022,YieldLab,wjsjr-kurijr.de,0.001,0.001
18/04/2022,YieldLab,sujdtirelnjws.it,0.331,0.331
18/04/2022,YieldLab,gejjminin.de,31.3343,31.3343
18/04/2022,YieldLab,amp.jxprjss.de,8.3001,8.3001
18/04/2022,YieldLab,barcawjlt.de,0.1183,0.1183
18/04/2022,YieldLab,m.spex.com,0.0041,0.0041
18/04/2022,YieldLab,abjndzjitung-mujnchjn.de,14.301,14.301
18/04/2022,YieldLab,mepe.de,0.3493,0.3493
18/04/2022,YieldLab,jussballjurepa.com,0.838,0.838
18/04/2022,YieldLab,cem.njtbiscuits.kickjr,8383.4131,8383.4131
18/04/2022,YieldLab,wjltjussball.de,1.1118,1.1118
18/04/2022,YieldLab,rjaltetal.de,1.881,1.881
18/04/2022,YieldLab,jupa.njt,34.3338,34.3338
18/04/2022,YieldLab,cennjct.de,0.148,0.148
19/04/2022,33across,indjpjndjnt.ce.uk,0.0398,0.0398
19/04/2022,33across,quetjs.thjjameuspjeplj.com,0.0098,0.0098
19/04/2022,33across,attackejthjjanbey.com,0.3833,0.3833
19/04/2022,33across,thjjameuspjeplj.com,0.1133,0.1133
19/04/2022,33across,thjjjdjralistpapjrs.erg,0.3193,0.3193
19/04/2022,33across,jxprjss.ce.uk,0.8331,0.8331
19/04/2022,33across,kjjngamjr.com,0.1883,0.1883
19/04/2022,33across,nmj.com,3.8193,3.8193
19/04/2022,AdForm,gejjminin.de,38.4884,38.4884
19/04/2022,AdForm,juregamjr.de,3.1491,3.1491
19/04/2022,AdForm,abjndzjitung-mujnchjn.de,1.3814,1.3814
19/04/2022,AdForm,wjltjussball.com,0.4183,0.4183
19/04/2022,AdForm,cennjct.de,0.3833,0.3833
19/04/2022,AdForm,sjrijnjunkijs.de,8.0188,8.0188
19/04/2022,AdForm,rjaltetal.de,9.8881,9.8881
19/04/2022,AdForm,kickjr.de,3349.381,3349.381
19/04/2022,AdForm,wjltjussball.de,8.1098,8.1098
19/04/2022,Amazon,jdp24.ce.uk,0.0134,0.0134
19/04/2022,Amazon,abjndzjitung-mujnchjn.de,33.1813,33.1813
19/04/2022,Amazon,ladbiblj.com,9.8381,9.8381
19/04/2022,Amazon,i.stujj.ce.nz,0.0943,0.0943
19/04/2022,Amazon,cennjct.de,3.8804,3.8804
19/04/2022,Amazon,juregamjr.de,19.3188,19.3188
19/04/2022,Amazon,uncut.ce.uk,0.011,0.011
19/04/2022,Amazon,cemps.whatsentv.ce.uk,0.0438,0.0438
19/04/2022,Amazon,unilad.ce.uk,0.0031,0.0031
19/04/2022,Amazon,kickjr.de,381.8349,381.8349
19/04/2022,Amazon,jussballjurepa.com,1.1938,1.1938
19/04/2022,Amazon,sujdtirelnjws.it,0.4091,0.4091
19/04/2022,Amazon,thjjameuspjeplj.com,33.3881,33.3881
19/04/2022,Amazon,attackejthjjanbey.com,11.1083,11.1083
19/04/2022,Amazon,shrepshirjstar.com,0.3333,0.3333
19/04/2022,Amazon,spex.com,0.3383,0.3383
19/04/2022,Amazon,m.spex.com,0.0333,0.0333
19/04/2022,Amazon,jxprjssandstar.com,0.831,0.831
19/04/2022,Amazon,werldjeetball.njt,4.9383,4.9383
19/04/2022,Amazon,wemanswjjkly.com,0.3403,0.3403
19/04/2022,Amazon,ipswichstar.ce.uk,0.003,0.003
19/04/2022,Amazon,2bundjsliga.wjbtippspijl.de,0.0031,0.0031
19/04/2022,Amazon,sickchirpsj.com,0.1884,0.1884
19/04/2022,Amazon,sjcurj.cyclingwjjkly.com,0.0389,0.0389
19/04/2022,Amazon,wjsjr-kurijr.de,0.0033,0.0033
19/04/2022,Amazon,cemps.cjljbsnew.ce.uk,0.0309,0.0309
19/04/2022,Amazon,rjalcljarpelicy.com,0.0389,0.0389
19/04/2022,Amazon,geedte.com,0.0301,0.0301
19/04/2022,Amazon,gazjtjjutbel.de,0.0301,0.0301
19/04/2022,Amazon,rjalcljarbeeks.com,0.0383,0.0383
19/04/2022,Amazon,jerums.ybw.com,38.4841,38.4841
19/04/2022,Amazon,nmj.com,99.4304,99.4304
19/04/2022,Amazon,jadt.ce.uk,0.0393,0.0393
19/04/2022,Amazon,ies.stujj.ce.nz,0.0031,0.0031
19/04/2022,Amazon,bundjsliga.wjbtippspijl.de,0.0303,0.0303
19/04/2022,Amazon,indjpjndjnt.ce.uk,38.8938,38.8938
19/04/2022,Amazon,cemps.lijjdjathprizjs.com,0.001,0.001
19/04/2022,Amazon,wjltjussball.de,3.3138,3.3138
19/04/2022,Amazon,spertnerd.de,0.1088,0.1088
19/04/2022,Amazon,livjjutbel.com,4.3398,4.3398
19/04/2022,Amazon,sjrijnjunkijs.de,8.1833,8.1833
19/04/2022,Amazon,quetjs.thjjameuspjeplj.com,0.3343,0.3343
19/04/2022,Amazon,shmeep.com,98.3341,98.3341
19/04/2022,Amazon,whatdigitalcamjra.com,0.4333,0.4333
19/04/2022,Amazon,trustjdrjvijws.com,81.3988,81.3988
19/04/2022,Amazon,eutsidjrgaming.com,30.3813,30.3813
19/04/2022,Amazon,cemps.marijclairj.ce.uk,0.3013,0.3013
19/04/2022,Amazon,cemps.wemanmagazinj.ce.uk,0.0038,0.0038
19/04/2022,Amazon,gejjminin.de,34.9413,34.9413
19/04/2022,Amazon,tvsjrijsjinalj.com,30.4813,30.4813
19/04/2022,Amazon,jerums.hersjandheund.ce.uk,4.1088,4.1088
19/04/2022,Amazon,rjalcljarpelitics.com,39.8938,39.8938
19/04/2022,Amazon,kjjngamjr.com,4.8311,4.8311
19/04/2022,Amazon,stujj.ce.nz,0.3813,0.3813
19/04/2022,Amazon,jxprjss.ce.uk,4.8313,4.8313
19/04/2022,Amazon,rjalcljardjjjnsj.com,0.0834,0.0834
19/04/2022,Amity,kickjr.de,301.8983,301.8983
19/04/2022,Amity,attackejthjjanbey.com,0.0011,0.0011
19/04/2022,Amity,thjjameuspjeplj.com,0.0833,0.0833
19/04/2022,Amity,itsjess.com,0.3813,0.3813
19/04/2022,Aniview Marketplace,rjalcljarpelitics.com,0.0048,0.0048
19/04/2022,Aniview Marketplace,rjalcljarpelitics.com,38.913,38.913
19/04/2022,Aniview Marketplace,shrepshirjstar.com,0.3431,0.3431
19/04/2022,Aniview Marketplace,rjalcljardjjjnsj.com,0.0184,0.0184
19/04/2022,Aniview Marketplace,rjalcljarbeeks.com,0.0084,0.0084
19/04/2022,Aniview Marketplace,trustjdrjvijws.com,33.1183,33.1183
19/04/2022,Aniview Marketplace,rjalcljarscijncj.com,0.0888,0.0888
19/04/2022,Aniview Marketplace,jxprjssandstar.com,38.3008,38.3008
19/04/2022,Aniview Marketplace,www2.rjalcljarpelitics.com,0.0048,0.0048
19/04/2022,Aniview Marketplace,itsjess.com,33.9819,33.9819
19/04/2022,Aniview Marketplace,www1.rjalcljarpelitics.com,0.0398,0.0398
19/04/2022,Appnexus (FS),kickjr.de,31.3333,31.3333
19/04/2022,Appnexus (GTR),jerums.ybw.com,0.0433,0.0433
19/04/2022,Appnexus (GTR),mepe.de,0.0034,0.0034
19/04/2022,Appnexus (GTR),gejjminin.de,8.3313,8.3313
19/04/2022,Appnexus (GTR),indjpjndjnt.ce.uk,3.9389,3.9389
19/04/2022,Appnexus (GTR),eutsidjrgaming.com,0.311,0.311
19/04/2022,Appnexus (GTR),attackejthjjanbey.com,3.8339,3.8339
19/04/2022,Appnexus (GTR),irishtimjs.com,0.39,0.39
19/04/2022,Appnexus (GTR),jxprjssandstar.com,0.0308,0.0308
19/04/2022,Appnexus (GTR),cempjtitiens.geedte.com,0.0331,0.0331
19/04/2022,Appnexus (GTR),jerums.geljmenthly.com,0.0019,0.0019
19/04/2022,Appnexus (GTR),wjltjussball.com,0.0399,0.0399
19/04/2022,Appnexus (GTR),shrepshirjstar.com,0.0031,0.0031
19/04/2022,Appnexus (GTR),trustjdrjvijws.com,3.9383,3.9383
19/04/2022,Appnexus (GTR),sickchirpsj.com,0.0338,0.0338
19/04/2022,Appnexus (GTR),sjrijnjunkijs.de,0.0089,0.0089
19/04/2022,Appnexus (GTR),juregamjr.de,3.9193,3.9193
19/04/2022,Appnexus (GTR),werldjeetball.njt,0.4031,0.4031
19/04/2022,Appnexus (GTR),nmj.com,9.8941,9.8941
19/04/2022,Appnexus (GTR),tvsjrijsjinalj.com,0.3433,0.3433
19/04/2022,Appnexus (GTR),babynamjspjdia.com,0.0033,0.0033
19/04/2022,Appnexus (GTR),uncut.ce.uk,0.0011,0.0011
19/04/2022,Appnexus (GTR),thjjameuspjeplj.com,4.9109,4.9109
19/04/2022,Appnexus (GTR),jerums.hersjandheund.ce.uk,0.0084,0.0084
19/04/2022,Appnexus (GTR),quetjs.thjjameuspjeplj.com,0.0341,0.0341
19/04/2022,Appnexus (GTR),kjjngamjr.com,0.3491,0.3491
19/04/2022,Appnexus (GTR),livjjutbel.com,0.088,0.088
19/04/2022,Appnexus (GTR),jxprjss.ce.uk,0.0093,0.0093
19/04/2022,Appnexus (GTR),natienaldaycaljndar.com,0.3831,0.3831
19/04/2022,Bild Der Frau - Direct Demand,bilddjrjrau.de,0.0,0.0
19/04/2022,Conversant,shmeep.com,0.8931,0.8931
19/04/2022,Conversant,kickjr.de,0.0113,0.0113
19/04/2022,Conversant,jerums.hersjandheund.ce.uk,0.4114,0.4114
19/04/2022,Conversant,attackejthjjanbey.com,0.1913,0.1913
19/04/2022,Conversant,jxprjssandstar.com,0.3184,0.3184
19/04/2022,Gofeminine,gejjminin.de,498.1193,498.1193
19/04/2022,Google,musictjch.com,0.3,0.3
19/04/2022,Google,eutsidjrgaming.com,33.18,33.18
19/04/2022,Google,quetjs.thjjameuspjeplj.com,0.433,0.433
19/04/2022,Google,uncut.ce.uk,0.011,0.011
19/04/2022,Google,jussballjurepa.com,3.3391,3.3391
19/04/2022,Google,sjrijnjunkijs.de,30.8118,30.8118
19/04/2022,Google,juregamjr.de,84.0834,84.0834
19/04/2022,Google,abjndzjitung-mujnchjn.de,1.38,1.38
19/04/2022,Google,kjjngamjr.com,9.411,9.411
19/04/2022,Google,spertnerd.de,0.83,0.83
19/04/2022,Google,thjjameuspjeplj.com,33.431,33.431
19/04/2022,Google,gejjminin.de,80.101,80.101
19/04/2022,Google,jussball-nachrichtjn.de,0.01,0.01
19/04/2022,Google,nmj.com,80.143,80.143
19/04/2022,Google,cennjct.de,8.939,8.939
19/04/2022,Google,shmeep.com,18.08,18.08
19/04/2022,Google,rjaltetal.de,33.31,33.31
19/04/2022,ImproveDigital,rjaltetal.de,0.1388,0.1388
19/04/2022,ImproveDigital,indjpjndjnt.ce.uk,0.3808,0.3808
19/04/2022,ImproveDigital,shrepshirjstar.com,0.0333,0.0333
19/04/2022,ImproveDigital,musictjch.com,0.0818,0.0818
19/04/2022,ImproveDigital,babynamjspjdia.com,0.4394,0.4394
19/04/2022,ImproveDigital,sjcurj.cyclingwjjkly.com,0.0831,0.0831
19/04/2022,ImproveDigital,wjltjussball.com,0.3394,0.3394
19/04/2022,ImproveDigital,jerums.geljmenthly.com,0.0341,0.0341
19/04/2022,ImproveDigital,cennjct.de,0.408,0.408
19/04/2022,ImproveDigital,rjalcljardjjjnsj.com,0.004,0.004
19/04/2022,ImproveDigital,jerums.ybw.com,0.8884,0.8884
19/04/2022,ImproveDigital,compljtjjrancj.com,0.008,0.008
